Unnamed: 0,match_url,url_team1,url_team2,event_url,players_url_1,players_url_2,total_maps,maps_played,maps_url,maps_name,score1_maps,score2_maps,picks,date,score1,score2,h2h_wins1,h2h_wins2,rank1,rank2,last_maps1_score_team1,last_maps1_opponent_score_team1,last_maps2_score_team1,last_maps2_opponent_score_team1,last_maps3_score_team1,last_maps3_opponent_score_team1,last_maps4_score_team1,last_maps4_opponent_score_team1,last_maps5_score_team1,last_maps5_opponent_score_team1,last_maps6_score_team1,last_maps6_opponent_score_team1,last_maps7_score_team1,last_maps7_opponent_score_team1,last_maps8_score_team1,last_maps8_opponent_score_team1,last_maps9_score_team1,last_maps9_opponent_score_team1,last_maps10_score_team1,last_maps10_opponent_score_team1,last_maps11_score_team1,last_maps11_opponent_score_team1,last_maps12_score_team1,last_maps12_opponent_score_team1,last_maps13_score_team1,last_maps13_opponent_score_team1,last_maps14_score_team1,last_maps14_opponent_score_team1,last_maps15_score_team1,last_maps15_opponent_score_team1,last_maps16_score_team1,last_maps16_opponent_score_team1,last_maps17_score_team1,last_maps17_opponent_score_team1,last_maps18_score_team1,last_maps18_opponent_score_team1,last_maps19_score_team1,last_maps19_opponent_score_team1,last_maps20_score_team1,last_maps20_opponent_score_team1,last_maps1_score_team2,last_maps1_opponent_score_team2,last_maps2_score_team2,last_maps2_opponent_score_team2,last_maps3_score_team2,last_maps3_opponent_score_team2,last_maps4_score_team2,last_maps4_opponent_score_team2,last_maps5_score_team2,last_maps5_opponent_score_team2,last_maps6_score_team2,last_maps6_opponent_score_team2,last_maps7_score_team2,last_maps7_opponent_score_team2,last_maps8_score_team2,last_maps8_opponent_score_team2,last_maps9_score_team2,last_maps9_opponent_score_team2,last_maps10_score_team2,last_maps10_opponent_score_team2,last_maps11_score_team2,last_maps11_opponent_score_team2,last_maps12_score_team2,last_maps12_opponent_score_team2,last_maps13_score_team2,last_maps13_opponent_score_team2,last_maps14_score_team2,last_maps14_opponent_score_team2,last_maps15_score_team2,last_maps15_opponent_score_team2,last_maps16_score_team2,last_maps16_opponent_score_team2,last_maps17_score_team2,last_maps17_opponent_score_team2,last_maps18_score_team2,last_maps18_opponent_score_team2,last_maps19_score_team2,last_maps19_opponent_score_team2,last_maps20_score_team2,last_maps20_opponent_score_team2,prize_pool,event_teams,event_type,player1_teams_all_team1,player1_days_in_current_team1,player1_days_in_all_team1,player2_teams_all_team1,player2_days_in_current_team1,player2_days_in_all_team1,player3_teams_all_team1,player3_days_in_current_team1,player3_days_in_all_team1,player4_teams_all_team1,player4_days_in_current_team1,player4_days_in_all_team1,player5_teams_all_team1,player5_days_in_current_team1,player5_days_in_all_team1,player1_teams_all_team2,player1_days_in_current_team2,player1_days_in_all_team2,player2_teams_all_team2,player2_days_in_current_team2,player2_days_in_all_team2,player3_teams_all_team2,player3_days_in_current_team2,player3_days_in_all_team2,player4_teams_all_team2,player4_days_in_current_team2,player4_days_in_all_team2,player5_teams_all_team2,player5_days_in_current_team2,player5_days_in_all_team2
0,/matches/2341924/hard-legion-vs-hellraisers-lootbet-season-7,/team/10421/hard-legion,/team/5310/hellraisers,/events/5359/lootbet-season-7,"['/player/12027/Krad', '/player/13982/Forester', '/player/3459/kinqie', '/player/12016/svyat', '/player/14171/rAge']","['/player/11250/Flarich', '/player/8786/jR', '/player/9410/kalinka', '/player/16870/ProbLeM', '/player/19232/JIaYm']",3,3,"['/stats/matches/mapstatsid/103958/hard-legion-vs-hellraisers', '/stats/matches/mapstatsid/103964/hellraisers-vs-hard-legion', '/stats/matches/mapstatsid/103969/hellraisers-vs-hard-legion']","['Inferno', 'Dust2', 'Train']","['16', '9', '16']","['14', '16', '12']","[-1, 1]",2020-06-11,2,1,4,2,World rank: #30,World rank: #66,16,7,16,10,16,6,9,16,16,12,6,16,16,19,16,5,10,16,16,12,20,22,12,16,5,16,14,16,6,16,16,9,14,16,16,11,8,16,9,16,16,11,13,16,16,13,22,18,16,9,9,16,16,14,11,16,4,16,5,16,16,11,16,14,16,13,16,13,16,19,14,16,10,16,16,10,19,17,10,16,50000,20.0,Online,2,237,741,3,237,1145,2,237,741,4,237,1133,3,156,765,4,248,1228,5,36,1874,7,36,1549,2,31,383,2,36,228
1,/matches/2341888/bantz-vs-truckers-with-attitude-lpl-pro-league-season-5,/team/10712/bantz,/team/10713/truckers-with-attitude,/events/5319/lpl-pro-league-season-5,"['/player/18737/Falcon', '/player/20017/motion', '/player/18738/Roflko', '/player/20086/addict', '/player/12588/BRACE']","['/player/18736/pz', '/player/11806/JD', '/player/17307/smooth_criminal22', '/player/16281/swede', '/player/12573/pan1K']",3,3,"['/stats/matches/mapstatsid/103959/bantz-vs-truckers-with-attitude', '/stats/matches/mapstatsid/103966/truckers-with-attitude-vs-bantz', '/stats/matches/mapstatsid/103968/truckers-with-attitude-vs-bantz']","['Vertigo', 'Inferno', 'Mirage']","['19', '7', '9']","['16', '16', '16']","[-1, 1]",2020-06-11,1,2,0,1,World rank: #108,World rank: #100,16,6,16,13,8,16,16,19,16,6,11,16,17,19,16,10,16,8,16,11,16,6,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,16,14,16,8,16,12,16,7,13,16,19,17,6,16,16,3,16,10,16,7,16,4,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,Online,0,0,0,0,0,0,1,0,98,0,0,0,2,0,341,1,0,171,4,0,1142,3,0,617,1,0,171,3,0,900
2,/matches/2341576/natus-vincere-vs-mad-lions-dreamhack-masters-spring-2020-europe,/team/4608/natus-vincere,/team/8362/mad-lions,/events/5285/dreamhack-masters-spring-2020-europe,"['/player/7594/flamie', '/player/7998/s1mple', '/player/8918/electronic', '/player/11840/Boombl4', '/player/16947/Perfecto']","['/player/10330/acoR', '/player/14148/sjuush', '/player/9612/Bubzkji', '/player/14419/roeJ', '/player/8151/AcilioN']",3,2,"['/stats/matches/mapstatsid/103961/natus-vincere-vs-mad-lions', '/stats/matches/mapstatsid/103965/mad-lions-vs-natus-vincere']","['Mirage', 'Overpass']","['16', '16']","['5', '7']","[-1, 1]",2020-06-11,2,0,0,0,World rank: #1,World rank: #17,12,16,19,22,15,12,10,13,11,13,13,3,13,11,15,12,2,13,13,11,16,14,16,8,14,16,12,16,16,9,16,14,8,16,16,19,14,16,12,16,16,10,5,16,16,7,16,12,16,12,18,22,13,16,15,15,16,5,16,7,16,10,16,10,16,5,9,16,14,16,13,16,7,16,16,11,16,13,16,13,160000,16.0,Online,3,1907,2407,5,1391,2101,5,946,1641,4,345,1201,2,131,607,5,181,1389,3,181,809,4,181,1027,4,181,1086,12,90,2090
3,/matches/2342056/pc419-vs-overt-esea-mdl-season-34-australia,/team/9750/pc419,/team/10711/overt,/events/5264/esea-mdl-season-34-australia,"['/player/11793/dash', '/player/11803/Fluent%20Swede', '/player/9104/DANZ', '/player/9116/m0nt', '/player/11452/Magnum']","['/player/12584/vax', '/player/11808/xeL', '/player/18351/cl0ver', '/player/19956/Jam', '/player/18355/Hyphen']",1,1,['/stats/matches/mapstatsid/103960/overt-vs-pc419'],['Overpass'],['10'],['16'],None,2020-06-11,10,16,0,0,World rank: #162,World rank: #138,9,16,9,16,2,16,2,16,6,16,13,16,16,14,4,16,6,16,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,18,22,6,16,8,16,16,6,16,9,4,16,11,16,14,16,13,16,14,16,16,8,7,16,5,16,16,10,0,0,0,0,0,0,0,0,0,0,9500,18.0,Online,1,0,1095,1,120,120,3,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,/matches/2342055/order-vs-skyfire-esea-mdl-season-34-australia,/team/8668/order,/team/6161/skyfire,/events/5264/esea-mdl-season-34-australia,"['/player/11139/aliStair', '/player/16323/Valiance', '/player/9108/tucks', '/player/8745/Rickeh', '/player/12593/J1rah']","['/player/11492/Noisia', '/player/8770/MoeycQ', '/player/17394/tot', '/player/16034/Dirty', '/player/14502/Prodigy']",1,1,['/stats/matches/mapstatsid/103957/skyfire-vs-order'],['Dust2'],['16'],['14'],None,2020-06-11,16,14,1,0,World rank: #68,World rank: #130,16,5,16,11,13,16,10,16,16,13,16,13,16,8,13,16,10,16,16,6,16,6,16,7,16,7,11,16,16,11,16,4,19,16,16,2,16,7,16,11,17,19,16,5,14,16,9,16,6,16,7,16,13,16,11,16,19,16,16,12,16,14,7,16,14,16,16,6,16,12,14,16,3,16,16,12,16,9,13,16,9500,18.0,Online,2,873,1391,3,337,625,1,0,1518,6,149,1936,7,112,1081,7,0,1382,8,0,1496,2,0,271,3,0,772,2,0,436
5,/matches/2341973/japaleno-vs-honoris-home-sweet-home-cup-8,/team/7144/japaleno,/team/10737/honoris,/events/5355/home-sweet-home-cup-8,"['/player/9277/FREDDyFROG', '/player/9279/Relaxa', '/player/15639/dezon', '/player/9811/PlesseN', '/player/13361/tabz']","['/player/165/NEO', '/player/161/TaZ', '/player/12699/STOMP', '/player/15203/reiko', '/player/18979/Prism']",1,1,['/stats/matches/mapstatsid/103956/honoris-vs-japaleno'],['Mirage'],['12'],['16'],None,2020-06-11,12,16,0,0,World rank: #86,World rank: #113,14,16,8,16,5,16,16,10,12,16,12,16,13,16,7,16,11,16,14,16,16,5,16,5,16,10,16,8,9,16,4,16,19,22,8,16,13,16,6,16,19,17,16,14,8,16,3,16,13,16,8,16,16,6,9,16,5,16,16,13,4,16,6,16,16,4,14,16,11,16,0,0,0,0,0,0,0,0,0,0,40000,16.0,Online,7,281,1137,6,281,1068,1,132,132,7,222,1383,2,0,700,5,0,2648,7,0,2653,2,0,620,0,0,0,0,0,0
6,/matches/2342053/incept-vs-pc419-esea-mdl-season-34-australia,/team/7135/incept,/team/9750/pc419,/events/5264/esea-mdl-season-34-australia,"['/player/18195/micalis', '/player/14956/yourwombat', '/player/14689/nibke', '/player/14290/SkulL', '/player/18890/Rev']","['/player/11793/dash', '/player/11803/Fluent%20Swede', '/player/9104/DANZ', '/player/9116/m0nt', '/player/11452/Magnum']",1,1,['/stats/matches/mapstatsid/103954/pc419-vs-incept'],['Mirage'],['19'],['16'],None,2020-06-11,19,16,0,0,World rank: #132,World rank: #162,13,16,5,16,16,14,13,16,5,16,4,16,16,5,10,16,13,16,16,13,16,8,16,11,10,16,12,16,19,16,16,11,16,13,8,16,6,16,7,16,9,16,9,16,2,16,2,16,6,16,13,16,16,14,4,16,6,16,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,18.0,Online,1,150,150,0,0,0,1,0,78,5,0,1069,0,0,0,1,0,1095,1,120,120,3,0,735,0,0,0,0,0,0
7,/matches/2341887/rooster-vs-downfall-lpl-pro-league-season-5,/team/9881/rooster,/team/8883/downfall,/events/5319/lpl-pro-league-season-5,"['/player/12877/chelleos', '/player/18214/nettik', '/player/17385/DannyG', '/player/17390/ADK', '/player/18024/jhd']","['/player/13056/moop', '/player/17934/kyson', '/player/14329/2D', '/player/12889/eLUSIVE', '/player/17582/bogeymanh']",3,2,"['/stats/matches/mapstatsid/103949/downfall-vs-rooster', '/stats/matches/mapstatsid/103953/rooster-vs-downfall']","['Inferno', 'Overpass']","['16', '16']","['6', '13']","[1, -1]",2020-06-11,2,0,0,0,World rank: #94,"
Unranked
",19,17,16,3,16,7,5,16,9,16,16,5,7,16,16,11,11,16,16,14,16,19,16,11,7,16,16,13,16,9,16,12,16,4,16,7,16,13,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,Online,5,102,989,2,102,473,1,102,102,4,102,658,1,0,483,1,0,70,0,0,0,0,0,0,5,0,884,0,0,0
8,/matches/2342054/ground-zero-vs-forbidden-esea-mdl-season-34-australia,/team/8536/ground-zero,/team/10715/forbidden,/events/5264/esea-mdl-season-34-australia,"['/player/9636/BURNRUOk', '/player/16529/Llamas', '/player/9680/Noobster', '/player/18017/PEARSS', '/player/19190/Liki']","['/player/20041/combo', '/player/19905/Zym', '/player/19731/charizard', '/player/20039/rayn', '/player/19906/damyo']",1,1,['/stats/matches/mapstatsid/103952/ground-zero-vs-forbidden'],['Mirage'],['16'],['9'],None,2020-06-11,16,9,0,0,World rank: #96,World rank: #148,10,16,4,16,16,8,16,8,16,1,16,9,16,9,16,8,16,14,12,16,7,16,4,16,16,6,16,4,8,16,4,16,15,19,6,16,7,16,16,19,5,16,3,16,7,16,6,16,16,13,6,16,3,16,5,16,16,13,5,16,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,18.0,Online,5,625,1608,6,232,837,6,232,1318,1,131,131,2,0,246,0,0,0,1,74,74,0,0,0,0,0,0,1,0,74
9,/matches/2342052/control-vs-order-esea-mdl-season-34-australia,/team/8434/control,/team/8668/order,/events/5264/esea-mdl-season-34-australia,"['/player/18356/rewind', '/player/12874/Bz', '/player/18359/lew', '/player/18357/dreams', '/player/20088/tieay']","['/player/11139/aliStair', '/player/16323/Valiance', '/player/9108/tucks', '/player/8745/Rickeh', '/player/12593/J1rah']",1,1,['/stats/matches/mapstatsid/103951/order-vs-control'],['Nuke'],['1'],['16'],None,2020-06-11,1,16,0,0,World rank: #135,World rank: #68,3,16,2,16,11,16,6,16,16,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16,11,13,16,10,16,16,13,16,13,16,8,13,16,10,16,16,6,16,6,16,7,16,7,11,16,16,11,16,4,19,16,16,2,16,7,16,11,9500,18.0,Online,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,873,1391,3,337,625,1,0,1518,6,149,1936,7,112,1081
10,/matches/2342050/mako-vs-avant-esea-mdl-season-34-australia,/team/10507/mako,/team/5293/avant,/events/5264/esea-mdl-season-34-australia,"['/player/8758/xertz', '/player/18028/CrimZM', '/player/18740/Jim%5E', '/player/18346/callum_murray', '/player/19778/ZILLA']","['/player/2007/ap0c', '/player/14294/HaZR', '/player/12591/sterling', '/player/8767/ofnu', '/player/12715/BL1TZ']",1,1,['/stats/matches/mapstatsid/103950/mako-vs-avant'],['Inferno'],['12'],['16'],None,2020-06-11,12,16,0,1,World rank: #123,World rank: #70,16,6,13,16,22,18,16,11,7,16,16,5,16,6,4,16,12,16,10,16,5,16,16,11,16,7,16,5,19,16,9,16,7,16,0,0,0,0,0,0,11,16,3,16,11,16,10,16,16,9,16,13,16,13,16,10,13,16,7,16,14,16,25,21,16,13,16,10,16,5,16,9,14,16,16,9,6,16,16,11,9500,18.0,Online,1,0,223,0,0,0,0,0,0,0,0,0,1,0,112,6,455,1669,4,388,1005,6,388,1081,5,149,1669,5,149,1273
11,/matches/2341745/skyfire-vs-paradox-esea-mdl-season-34-australia,/team/6161/skyfire,/team/7983/paradox,/events/5264/esea-mdl-season-34-australia,"['/player/11492/Noisia', '/player/8770/MoeycQ', '/player/17394/tot', '/player/16034/Dirty', '/player/14502/Prodigy']","['/player/9103/rbz', '/player/17402/bedonka', '/player/14505/ekul', '/player/19732/Versa', '/player/12875/dangeR']",1,1,['/stats/matches/mapstatsid/103948/skyfire-vs-paradox'],['Train'],['11'],['16'],None,2020-06-11,11,16,3,1,World rank: #130,World rank: #115,17,19,16,5,14,16,9,16,6,16,7,16,13,16,11,16,19,16,16,12,16,14,7,16,14,16,16,6,16,12,14,16,3,16,16,12,16,9,13,16,16,10,16,4,8,16,5,16,11,16,16,13,16,3,16,6,11,16,16,14,14,16,16,13,9,16,3,16,7,16,13,16,16,13,16,14,9,16,12,16,9500,18.0,Online,7,0,1382,8,0,1496,2,0,271,3,0,772,2,0,436,5,150,1324,3,150,679,4,150,600,1,77,77,0,0,0
12,/matches/2341923/agf-vs-nordavind-lootbet-season-7,/team/8704/agf,/team/8769/nordavind,/events/5359/lootbet-season-7,"['/player/8871/Lukki', '/player/11996/Daffu', '/player/11995/TMB', '/player/8422/netrick', '/player/11258/fr0slev']","['/player/9294/NaToSaphiX', '/player/5287/TENZKI', '/player/10397/cromen', '/player/8994/HS', '/player/14311/H4RR3']",3,2,"['/stats/matches/mapstatsid/103942/agf-vs-nordavind', '/stats/matches/mapstatsid/103947/agf-vs-nordavind']","['Inferno', 'Dust2']","['12', '12']","['16', '16']","[1, -1]",2020-06-11,0,2,2,0,World rank: #69,World rank: #46,16,19,11,16,19,17,10,16,16,13,16,11,21,25,16,14,8,16,7,16,16,13,5,16,16,10,16,13,19,17,16,12,7,16,14,16,16,9,16,12,16,6,16,13,9,16,8,16,13,16,13,16,11,16,14,16,10,16,14,16,4,16,16,8,16,9,16,7,7,16,18,22,16,4,9,16,16,19,9,16,50000,20.0,Online,4,56,1416,2,0,936,3,56,805,5,56,1591,3,357,1301,7,258,1303,12,442,2769,6,442,1323,9,128,1877,1,617,617
13,/matches/2342051/incept-vs-order-esea-mdl-season-34-australia,/team/7135/incept,/team/8668/order,/events/5264/esea-mdl-season-34-australia,"['/player/18195/micalis', '/player/14956/yourwombat', '/player/14689/nibke', '/player/14290/SkulL', '/player/18890/Rev']","['/player/11139/aliStair', '/player/16323/Valiance', '/player/9108/tucks', '/player/8745/Rickeh', '/player/12593/J1rah']",1,1,['/stats/matches/mapstatsid/103946/incept-vs-order'],['Train'],['13'],['16'],None,2020-06-11,13,16,0,0,World rank: #132,World rank: #68,13,16,5,16,16,14,13,16,5,16,4,16,16,5,10,16,13,16,16,13,16,8,16,11,10,16,12,16,19,16,16,11,16,13,8,16,6,16,7,16,16,5,16,11,13,16,10,16,16,13,16,13,16,8,13,16,10,16,16,6,16,6,16,7,16,7,11,16,16,11,16,4,19,16,16,2,16,7,16,11,9500,18.0,Online,1,150,150,0,0,0,1,0,78,5,0,1069,0,0,0,2,873,1391,3,337,625,1,0,1518,6,149,1936,7,112,1081
14,/matches/2341972/copenhagen-flames-vs-illuminar-home-sweet-home-cup-8,/team/7461/copenhagen-flames,/team/8813/illuminar,/events/5355/home-sweet-home-cup-8,"['/player/8891/Nodios', '/player/13749/Queenix', '/player/10610/refrezh', '/player/10096/HooXi', '/player/8830/HECTOz']","['/player/3669/innocent', '/player/8242/reatz', '/player/8323/mouz', '/player/15204/Vegi', '/player/2553/Snax']",1,1,['/stats/matches/mapstatsid/103944/illuminar-vs-copenhagen-flames'],['Nuke'],['5'],['16'],None,2020-06-11,5,16,0,0,World rank: #38,World rank: #93,9,16,26,28,16,9,16,10,16,6,3,16,14,16,17,19,4,16,9,16,16,13,5,16,20,22,9,16,14,16,16,13,10,16,5,16,16,12,16,12,16,14,16,9,2,16,16,8,16,11,17,19,16,4,16,1,12,16,11,16,16,8,11,16,16,13,10,16,8,16,10,16,9,16,6,16,14,16,16,14,40000,16.0,Online,4,291,805,2,55,126,6,100,1300,2,593,964,5,0,1410,13,336,2371,4,336,1537,9,65,2178,3,65,836,6,65,2486
15,/matches/2341917/really-weird-vs-incept-esea-mdl-season-34-australia,/team/10326/really-weird,/team/7135/incept,/events/5264/esea-mdl-season-34-australia,"['/player/17959/nope', '/player/17232/SenpaiMadara', '/player/20016/taxx', '/player/18858/Quasar%20GT', '/player/17399/dAt']","['/player/18195/micalis', '/player/14956/yourwombat', '/player/14689/nibke', '/player/14290/SkulL', '/player/18890/Rev']",1,1,['/stats/matches/mapstatsid/103941/incept-vs-really-weird'],['Mirage'],['7'],['16'],None,2020-06-11,7,16,0,0,World rank: #140,World rank: #132,6,16,1,16,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,5,16,16,14,13,16,5,16,4,16,16,5,10,16,13,16,16,13,16,8,16,11,10,16,12,16,19,16,16,11,16,13,8,16,6,16,7,16,9500,18.0,Online,1,276,276,2,0,266,0,0,0,1,276,276,0,0,0,1,150,150,0,0,0,1,0,78,5,0,1069,0,0,0
16,/matches/2342007/recon-5-vs-buffdaddys-paypal-esea-mdl-season-34-north-america,/team/10463/recon-5,/team/10681/buffdaddys-paypal,/events/5263/esea-mdl-season-34-north-america,"['/player/17918/nosraC', '/player/13521/Reality', '/player/11039/JazzPimp', '/player/14204/jet-', '/player/12101/neptune']","['/player/13335/buffdaddy', '/player/11230/aproto', '/player/14111/alter', '/player/11227/ShoT_UP', '/player/11037/Ematics']",1,1,['/stats/matches/mapstatsid/103940/recon-5-vs-buffdaddys-paypal'],['Inferno'],['16'],['3'],None,2020-06-11,16,3,0,0,World rank: #52,World rank: #126,16,3,19,16,16,6,16,6,16,7,10,16,16,7,16,9,16,10,16,13,19,17,16,12,5,16,16,8,14,16,16,8,16,11,22,19,5,16,17,19,14,16,16,13,9,16,13,16,7,16,13,16,9,16,12,16,5,16,26,28,7,16,16,8,16,14,8,16,13,16,16,9,16,8,16,5,16,12,16,9,36000,18.0,Online,2,123,337,3,123,789,2,123,210,2,55,382,4,55,1369,0,0,0,8,78,1198,3,78,995,2,0,830,0,0,0
17,/matches/2342006/keep-the-comms-up-vs-warriors-international-esea-mdl-season-34-north-america,/team/10691/keep-the-comms-up,/team/10719/warriors-international,/events/5263/esea-mdl-season-34-north-america,"['/player/11445/JonahP', '/player/12090/FrostayK', '/player/14613/sterling', '/player/14497/Mauisnake', '/player/17096/BASE']","['/player/14799/hyper-', '/player/16589/bokumbop', '/player/18709/Hendy', '/player/19174/walker', '/player/16599/Swisher']",1,1,['/stats/matches/mapstatsid/103939/keep-the-comms-up-vs-warriors-international'],['Mirage'],['16'],['14'],None,2020-06-11,16,14,0,0,World rank: #99,World rank: #85,16,12,10,16,20,22,16,9,2,16,9,16,16,13,16,13,5,16,3,16,10,16,6,16,8,16,10,16,16,14,13,16,16,11,16,12,16,5,16,10,4,16,6,16,16,13,7,16,16,14,16,8,3,16,3,16,22,19,13,16,28,25,2,16,5,16,16,9,0,0,0,0,0,0,0,0,0,0,0,0,36000,18.0,Online,4,45,1067,5,45,735,3,45,210,1,0,178,1,0,149,0,0,0,0,0,0,0,0,0,0,0,0,3,0,427
18,/matches/2342005/infinity-vs-aa-esea-mdl-season-34-north-america,/team/9963/infinity,/team/10676/aa,/events/5263/esea-mdl-season-34-north-america,"['/player/9214/spamzzy1', '/player/11524/sam_A', '/player/10347/Daveys', '/player/7862/k1Nky', '/player/12339/tor1towOw']","['/player/13177/stellar', '/player/14933/robby', '/player/14495/droid', '/player/15229/nero', '/player/14489/zeptic']",1,1,['/stats/matches/mapstatsid/103937/infinity-vs-aa'],['Dust2'],['10'],['16'],None,2020-06-11,10,16,0,0,World rank: #118,World rank: #78,16,14,7,16,4,16,7,16,1,16,6,16,13,16,9,16,8,16,9,16,6,16,16,19,16,13,9,16,25,28,12,16,10,16,19,22,16,5,16,12,12,16,6,16,16,9,8,16,12,16,19,15,19,22,10,16,6,16,16,8,16,12,8,16,16,10,14,16,16,13,19,16,16,4,16,10,16,9,16,6,36000,18.0,Online,2,414,1201,3,327,1201,2,414,1201,3,131,1584,2,0,532,5,86,995,4,86,670,3,45,600,1,45,45,2,0,410
19,/matches/2341661/mythic-vs-recon-5-esea-mdl-season-34-north-america,/team/5479/mythic,/team/10463/recon-5,/events/5263/esea-mdl-season-34-north-america,"['/player/8503/fl0m', '/player/13381/C0M', '/player/18519/Keiti', '/player/9882/Polen', '/player/8508/DAVEY']","['/player/17918/nosraC', '/player/13521/Reality', '/player/11039/JazzPimp', '/player/14204/jet-', '/player/12101/neptune']",1,1,['/stats/matches/mapstatsid/103938/mythic-vs-recon-5'],['Vertigo'],['16'],['7'],None,2020-06-11,16,7,1,2,World rank: #64,World rank: #52,17,19,10,16,16,6,16,9,16,6,16,3,9,16,16,8,16,7,13,16,9,16,13,16,12,16,14,16,16,11,16,9,14,16,11,16,16,4,19,22,16,3,19,16,16,6,16,6,16,7,10,16,16,7,16,9,16,10,16,13,19,17,16,12,5,16,16,8,14,16,16,8,16,11,22,19,5,16,17,19,36000,18.0,Online,1,1939,1939,2,370,1028,1,274,274,1,1243,1243,9,0,1688,2,123,337,3,123,789,2,123,210,2,55,382,4,55,1369
20,/matches/2341656/keep-the-comms-up-vs-swedish-canadians-esea-mdl-season-34-north-america,/team/10691/keep-the-comms-up,/team/10700/swedish-canadians,/events/5263/esea-mdl-season-34-north-america,"['/player/11445/JonahP', '/player/12090/FrostayK', '/player/14613/sterling', '/player/14497/Mauisnake', '/player/17096/BASE']","['/player/17510/J0LZ', '/player/12937/WolfY', '/player/15523/vek', '/player/14077/AAustiN', '/player/16652/battery']",1,1,['/stats/matches/mapstatsid/103936/swedish-canadians-vs-keep-the-comms-up'],['Overpass'],['13'],['16'],None,2020-06-11,13,16,0,0,World rank: #99,World rank: #61,16,12,10,16,20,22,16,9,2,16,9,16,16,13,16,13,5,16,3,16,10,16,6,16,8,16,10,16,16,14,13,16,16,11,16,12,16,5,16,10,16,10,16,14,15,19,13,16,13,16,16,12,16,14,16,10,19,16,12,16,16,13,16,7,16,9,16,7,16,13,16,8,14,16,16,9,16,14,16,4,36000,18.0,Online,4,45,1067,5,45,735,3,45,210,1,0,178,1,0,149,3,36,632,4,36,934,3,36,855,3,36,291,2,36,270
21,/matches/2342010/mythic-vs-levitate-esea-mdl-season-34-north-america,/team/5479/mythic,/team/10744/levitate,/events/5263/esea-mdl-season-34-north-america,"['/player/8503/fl0m', '/player/13381/C0M', '/player/18519/Keiti', '/player/9882/Polen', '/player/8508/DAVEY']","['/player/17372/FaNg', '/player/16647/Bwills', '/player/16902/KmZ', '/player/16453/SPAMMER', '/player/16546/Sneaky']",1,1,['/stats/matches/mapstatsid/103935/levitate-vs-mythic'],['Mirage'],['13'],['16'],None,2020-06-11,13,16,2,5,World rank: #64,World rank: #79,17,19,10,16,16,6,16,9,16,6,16,3,9,16,16,8,16,7,13,16,9,16,13,16,12,16,14,16,16,11,16,9,14,16,11,16,16,4,19,22,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,18.0,Online,1,1939,1939,2,370,1028,1,274,274,1,1243,1243,9,0,1688,3,0,434,4,0,651,3,0,380,2,0,192,2,0,265
22,/matches/2341994/furia-vs-triumph-esl-pro-league-season-12-north-america-qualifier,/team/8297/furia,/team/10304/triumph,/events/5368/esl-pro-league-season-12-north-america-qualifier,"['/player/12553/yuurih', '/player/12521/arT', '/player/12822/VINI', '/player/15631/KSCERATO', '/player/8565/HEN1']","['/player/13589/Spongey', '/player/14203/Shakezullah', '/player/13578/Grim', '/player/17368/curry', '/player/14494/Junior']",3,3,"['/stats/matches/mapstatsid/103929/furia-vs-triumph', '/stats/matches/mapstatsid/103932/triumph-vs-furia', '/stats/matches/mapstatsid/103934/furia-vs-triumph']","['Overpass', 'Inferno', 'Mirage']","['11', '16', '16']","['16', '10', '6']","[-1, 1]",2020-06-10,2,1,2,0,World rank: #8,World rank: #42,16,7,16,4,16,12,16,10,16,5,16,8,13,16,16,8,17,19,16,11,22,20,16,14,9,16,16,12,16,11,9,16,16,12,6,16,16,12,16,14,16,7,16,1,14,16,19,17,14,16,15,15,16,2,15,15,16,13,16,12,16,12,6,16,14,16,10,16,10,16,8,16,16,10,1,16,16,14,9,16,0,3.0,Online,1,946,946,3,840,1247,2,1020,1310,1,840,840,5,253,1740,6,213,1165,3,115,737,7,213,1165,3,53,178,2,53,104
